Chr	GeneID	Start	End	Symbol
1	79078	42767245	42775742	C1orf50
1	100129924	42787990	42798230	LOC100129924
1	374969	42807052	42817388	CCDC23
1	114625	42817105	42844993	ERMAP
1	51058	42846573	42852477	ZNF691
1	6513	42925375	42959176	SLC2A1
1	101929323	42928953	42975817	LOC101929323
1	388624	43023313	43036483	LOC388624
1	440585	43145132	43156396	FAM183A
1	10969	43164174	43172570	EBNA1BP2
1	149465	43172330	43254358	WDR65
1	100287607	43215846	43232900	LOC100287607
1	128218	43269994	43274002	TMEM125
1	149466	43281883	43285617	C1orf210
1	7075	43300895	43323110	TIE1
1	728869	43307460	43375727	LOC728869
1	100287668	43312144	43314483	LOC100287668
1	4352	43337804	43354464	MPL
1	991	43358955	43363203	CDC20
1	64834	43363397	43368074	ELOVL1
1	112950	43383908	43389812	MED8
1	23334	43389885	43454247	SZT2
1	81888	43450505	43454264	HYI
1	643774	43478465	43480555	LOC643774
1	5792	43526037	43623672	PTPRF
1	9682	43650126	43705518	KDM4A
1	6487	43707533	43931165	ST3GAL3
1	100288314	43737940	43739675	LOC100288314
1	9048	43933320	43937241	ARTN
1	728909	43945536	43945955	LOC728909
1	9670	43946806	43968022	IPO13
1	1802	43969981	43973371	DPH2
1	533	43974446	43978300	ATP6V0B
1	8704	43979202	43991171	B4GALT2
1	149473	43991608	43996528	CCDC24
1	6536	43996483	44031492	SLC6A9
1	128209	44048316	44135140	KLF17
1	55929	44213453	44220679	DMAP1
1	644733	44217232	44218249	LOC644733
1	79033	44221070	44355643	ERI3
1	400751	44282193	44343228	LOC400751
1	55182	44405091	44651724	RNF220
1	79639	44653248	44674579	TMEM53
1	339541	44674698	44725591	C1orf228
1	11004	44739730	44767767	KIF2C
1	6202	44775574	44778740	RPS8
1	266675	44782157	44787976	BEST4
1	1263	44799961	44805995	PLK3
1	343521	44805908	44807706	TCTEX1D4
1	149478	44807704	44814151	BTBD19
1	8643	44819844	44842944	PTCH2
1	8891	44850522	44986722	EIF2B3
1	100287761	44877945	45079962	LOC100287761
1	79654	45002548	45011355	HECTD3
1	7389	45012133	45015669	UROD
1	57643	45016402	45206578	ZSWIM5
1	644808	45082131	45082649	LOC644808
1	100129897	45122449	45122868	LOC100129897
1	84842	45326873	45328675	HPDL
1	4595	45329242	45340470	MUTYH
1	114034	45339670	45343978	TOE1
1	10420	45343883	45491168	TESK2
1	644832	45462820	45463161	LOC644832
1	25974	45500184	45511067	MMACHC
1	5052	45511035	45522890	PRDX1
1	10327	45550783	45570051	AKR1A1
1	4678	45583988	45618906	NASP
1	149483	45620044	45624765	CCDC17
1	60313	45627304	45688110	GPBP1L1
1	51249	45688175	45694436	TMEM69
1	3652	45694324	45750813	IPP
1	100288481	45769582	45771291	LOC100288481
1	23139	45803597	46036124	MAST2
1	8503	46040140	46133036	PIK3R3
1	10103	46175077	46185962	TSPAN1
1	55624	46188681	46220305	POMGNT1
1	541468	46203334	46221256	LURAP1
1	8438	46247695	46278473	RAD54L
1	10489	46278400	46303366	LRRC41
1	644207	46297022	46297405	LOC644207
1	7388	46303654	46316776	UQCRH
1	387338	46340177	46365152	NSUN4
1	2166	46394267	46413848	FAAH
1	127343	46489870	46514226	DMBX1
1	148930	46545644	46551215	KNCN
1	8569	46557407	46604294	MKNK1
1	100133124	46570290	46570847	LOC100133124
1	148932	46607715	46616891	MOB3C
1	64756	46635039	46668427	ATPAF1
1	729037	46669043	46672118	LOC729037
1	374973	46671825	46673594	TEX38
1	644941	46672009	46674712	LOC644941
1	9813	46675159	46719064	EFCAB14
1	1580	46798998	46819349	CYP4B1
1	1579	46929174	46941484	CYP4A11
1	260293	47023568	47050751	CYP4X1
1	199974	47067488	47118320	CYP4Z1
1	284541	47137435	47148854	CYP4A22
1	10158	47183589	47190099	PDZK1IP1
1	100129898	47207840	47208804	LOC100129898
1	6886	47216290	47232266	TAL1
1	6491	47250139	47314147	STIL
1	51727	47333797	47378839	CMPK1
1	2301	47416072	47418052	FOXE3
1	2306	47436017	47440691	FOXD2
1	388630	47760528	47997337	TRABD2B
1	100287946	47986374	48016425	LOC100287946
1	200010	48222685	48248644	SLC5A9
1	100287982	48226979	48228507	LOC100287982
1	54558	48260553	48472208	SPATA6
1	645133	48288924	48329989	LOC645133
1	84871	48532855	50023954	AGBL4
1	79656	48727866	48776875	BEND5
1	1996	50048014	50203770	ELAVL4
1	63950	50417551	50423447	DMRTA2
1	11124	50441263	50960264	FAF1
1	1031	50968695	50974637	CDKN2C
1	284546	50976457	51148082	C1orf185
1	26994	51236273	51273447	RNF11
1	22996	51287258	51345113	TTC39A
1	2060	51354263	51519354	EPS15
1	100288672	51426417	51434095	LOC100288672
1	114883	51616874	51789219	OSBPL9
1	4898	51789192	51878937	NRD1
1	5865	51907956	51990764	RAB3B
1	51060	52020131	52056171	TXNDC12
1	112970	52032105	52033800	KTI12
1	91408	52056185	52090716	BTF3L4
1	9372	52142094	52346686	ZFYVE9
1	200014	52350593	52366205	CC2D1B
1	4998	52372829	52404471	ORC1
1	84950	52404547	52418320	PRPF38A
1	23318	52423275	52553099	ZCCHC11
1	100128489	52498820	52499631	LOC100128489
1	2882	52602371	52609051	GPX7
1	729221	52604174	52604829	LOC729221
1	645293	52605016	52608521	LOC645293
1	348378	52633344	52667514	FAM159A
1	65260	52686342	52698366	COA7
1	79699	52726459	52827342	ZYG11B
1	729225	52834180	52835939	LOC729225
1	440590	52842511	52894575	ZYG11A
1	55268	52895910	52921919	ECHDC2
1	6342	52927229	53051617	SCP2
1	127435	53062052	53085502	PODN
1	6512	53087179	53142632	SLC1A7
1	1376	53196429	53214197	CPT2
1	54987	53214099	53220617	C1orf123
1	4116	53226892	53238610	MAGOH
1	653607	53231456	53232013	LOC653607
1	7804	53242364	53328149	LRP8
1	645349	53393311	53393541	LOC645349
1	63948	53459399	53467485	DMRTB1
1	148979	53506231	53738075	GLIS1
1	55706	53765460	53838552	NDC1
1	54432	53851719	53889818	YIPF1
1	1733	53894188	53911086	DIO1
1	51668	53921561	53946302	HSPB11
1	115353	53946326	53968168	LRRC42
1	645379	53976399	53977624	LOC645379
1	388633	54007298	54018186	LDLRAD1
1	9528	54031673	54053462	TMEM59
1	127428	54053601	54099743	TCEANC2
1	200008	54138995	54153006	CDCP2
1	606495	54172336	54200073	CYB5RL
1	729281	54182225	54184276	LOC729281
1	51253	54200167	54226682	MRPL37
1	23648	54225431	54406395	SSBP3
1	26027	54548134	54634744	ACOT11
1	100996543	54569968	54571748	LOC100996543
1	338094	54609177	54623527	FAM151A
1	374977	54641754	54710266	MROH7
1	7268	54715822	54742657	TTC4
1	25973	54756898	54764553	PARS2
1	645442	54780317	54780691	LOC645442
1	55001	54781079	54801268	TTC22
1	163747	54806063	54842264	C1orf177
1	1718	54849627	54887248	DHCR24
1	199964	54980599	54992293	TMEM61
1	7809	54998944	55008792	BSND
1	255738	55039476	55064853	PCSK9
1	23358	55066359	55215366	USP24
1	100288209	55316929	55331353	LOC100288209
1	645494	55379983	55453374	LOC645494
1	729325	55453373	55454261	LOC729325
1	400754	55819298	55973263	FLJ45337
1	8613	56494747	56579584	PPAP2B
1	5563	56645317	56715335	PRKAA2
1	100288320	56714743	56719237	LOC100288320
1	199920	56718804	56819696	C1orf168
1	731	56854770	56918221	C8A
1	732	56929210	56968277	C8B
1	100288348	56977751	57045659	LOC100288348
1	1600	56997906	58250539	DAB1
1	645661	57661537	57663012	LOC645661
1	100288923	58343974	58346412	LOC100288923
1	115209	58480719	58546774	OMA1
1	4070	58575423	58577494	TACSTD2
1	114803	58654739	58700075	MYSM1
1	3725	58780791	58784113	JUN
1	645757	59121128	59135023	LOC645757
1	645785	59294266	59316370	LOC645785
1	55277	59296953	59762730	FGGY
1	51361	59814786	59876378	HOOK1
1	1573	59893308	59926773	CYP2J2
1	127795	59990394	60073770	C1orf87
1	645850	60897897	61063838	LOC645850
1	4774	61077274	61462788	NFIA
1	645865	61096876	61104204	LOC645865
1	83941	61681046	61725423	TM2D1
1	10207	61742477	62163920	INADL
1	645915	61980738	61981397	LOC645915
1	54596	62194802	62212328	L1TD1
1	163782	62236165	62319412	KANK4
1	645058	62277102	62277371	LOC645058
1	7398	62436304	62451804	USP1
1	85440	62454726	62688368	DOCK7
1	27329	62597487	62606305	ANGPTL3
1	84938	62784106	62865270	ATG4C
1	27022	63323059	63325126	FOXD3
1	29929	63367590	63438562	ALG6
1	23421	63440770	63523499	ITGB3BP
1	84455	63523342	63585370	EFCAB7
1	5236	63593276	63660245	PGM1
1	4919	63774019	64181498	ROR1
1	646051	64012043	64012495	LOC646051
1	148581	64203603	64267286	UBE2U
1	57685	64470793	64693058	CACHD1
1	653696	64744189	64797940	LOC653696
1	55225	64745095	64833232	RAVER2
1	653697	64801954	64872359	LOC653697
1	3716	64833223	64966910	JAK1
1	205	65147549	65232145	AK4
1	9829	65264694	65415869	DNAJC6
1	729592	65304734	65305497	LOC729592
1	54741	65420448	65436007	LEPROT
1	3953	65420652	65637493	LEPR
1	100288548	65514385	65533419	LOC100288548
1	645200	65536880	65538328	LOC645200
1	100131534	65537619	65537756	BPA-1
1	5142	65792510	66374579	PDE4B
1	645227	66280771	66288989	LOC645227
1	84251	66533471	66751139	SGIP1
1	200132	66752457	66779047	TCTEX1D1
1	10022	66797741	66801259	INSL5
1	79819	66812885	66925224	WDR78
1	57708	66924895	66988619	MIER1
1	23169	66999332	67054397	SLC35D1
1	400757	67092176	67134971	C1orf141
1	149233	67138907	67259979	IL23R
1	3595	67307364	67396900	IL12RB2
1	26135	67407810	67430440	SERBP1
1	1647	67685177	67688338	GADD45A
1	55970	67701466	67833472	GNG12
1	9077	68045962	68050997	DIRAS3
1	729620	68070317	68111594	LOC729620
1	79971	68098459	68232601	WLS
1	6121	68428822	68453354	RPE65
1	55635	68474152	68497221	DEPDC1
1	57554	69567547	70124234	LRRC7
1	55631	70144802	70205678	LRRC40
1	9295	70205682	70252020	SRSF11
1	81573	70259002	70354788	ANKRD13C
1	11147	70354810	70368023	HHLA3
1	1491	70411218	70439851	CTH
1	5733	70852353	71047808	PTGER3
1	646307	70944919	70945104	LOC646307
1	9406	71063291	71081289	ZRANB2
1	257194	71402942	72282594	NEGR1
1	100132353	72512814	72539684	LOC100132353
1	127255	74026015	74198187	LRRIQ3
1	8790	74198212	74208702	FPGT
1	100526835	74198212	74544432	FPGT-TNNI3K
1	51086	74235387	74544432	TNNI3K
1	653733	74264293	74282739	LOC653733
1	127254	74568111	74674329	ERICH3
1	1429	74705482	74733408	CRYZ
1	127253	74733143	74766677	TYW3
1	431707	75128434	75161533	LHX8
1	204962	75202131	75611114	SLC44A5
1	34	75724347	75763679	ACADM
1	5876	75786194	75795090	RABGGTB
1	4438	75796871	75913238	MSH4
1	646425	75854582	75926773	LOC646425
1	127247	75918873	75932431	ASB17
1	256435	76074704	76634601	ST6GALNAC3
1	729766	76245471	76304627	LOC729766
1	81849	76867441	77067538	ST6GALNAC5
1	388642	76932170	76946806	LOC388642
1	100133118	76938038	76963984	LOC100133118
1	10026	77088981	77219447	PIGK
1	26289	77281977	77559969	AK5
1	256483	77533611	77544260	LOC256483
1	26009	77562475	77683431	ZZZ3
1	23032	77695987	77759879	USP33
1	374986	77779624	77879540	FAM73A
1	91624	77888515	77946324	NEXN
1	8880	77947906	77979155	FUBP1
1	11080	77979163	78017964	DNAJB4
1	54810	78044962	78138445	GIPC2
1	100288957	78444781	78463008	LOC100288957
1	5737	78476247	78540701	PTGFR
1	10964	78620382	78646145	IFI44L
1	10561	78649792	78664078	IFI44
1	64123	78889764	79006810	ELTD1
1	646562	81544435	81973597	LOC646562
1	23266	81579300	81992423	LPHN2
1	729831	82038966	82040842	LOC729831
1	79739	83869374	83999167	TTLL7
1	5567	84078062	84238498	PRKACB
1	148418	84298366	84350798	SAMD13
1	58511	84398532	84415008	DNASE2B
1	80135	84479237	84498350	RPF1
1	646598	84482541	84483124	LOC646598
1	2787	84498323	84506579	GNG5
1	100505741	84506289	84556467	SPATA1
1	1486	84553121	84574480	CTBS
1	117178	84643707	84690757	SSX2IP
1	23566	84811602	84893213	LPAR3
1	255231	84925583	84997113	MCOLN2
1	55283	85018082	85048902	MCOLN3
1	126820	85062298	85133138	WDR63
1	84144	85157673	85201609	SYDE2
1	148423	85249953	85259672	C1orf52
1	8915	85265776	85276921	BCL10
1	729880	85286527	85287114	LOC729880
1	23576	85318485	85578363	DDAH1
1	3491	85580761	85583967	CYR61
1	54680	85649423	85708433	ZNHIT6
1	255631	85729233	86156438	COL24A1
1	100288581	85824449	85930842	LOC100288581
1	100289301	86046382	86047260	LOC100289301
1	100288614	86047677	86048576	LOC100288614
1	57489	86346824	86396342	ODF2L
1	9635	86424086	86456558	CLCA2
1	1179	86468843	86500294	CLCA1
1	22802	86547015	86580754	CLCA4
1	646655	86654220	86654603	LOC646655
1	51100	86704570	86748184	SH3GLB1
1	9403	86862445	86914424	SEP15
1	9653	86914652	87109998	HS2ST1
1	101927844	87212690	87251331	LOC101927844
1	8543	87328468	87348923	LMO4
1	5586	88684193	88836255	PKN2
1	2959	88852638	88891618	GTF2B
1	56267	88935773	88992960	CCBL2
1	494115	88979456	88992960	RBMXL1
1	2635	89006677	89022880	GBP3
1	2633	89052304	89065360	GBP1
1	2634	89106132	89126159	GBP2
1	388646	89131751	89176040	GBP7
1	115361	89181148	89198950	GBP4
1	115362	89258950	89272861	GBP5
1	163351	89363758	89388160	GBP6
1	23507	89524374	89597861	LRRC8B
1	100288649	89524571	89525960	LOC100288649
1	84230	89633085	89719535	LRRC8C
1	55144	89821014	89936432	LRRC8D
1	284695	89995119	90028542	ZNF326
1	343472	90712022	90717237	BARHL2
1	646763	90749062	90771611	LOC646763
1	84146	90915298	91022255	ZNF644
1	102723410	91020428	91021808	LOC102723410
1	164045	91260766	91404869	HFM1
1	8317	91500814	91525764	CDC7
1	7049	91680343	91906002	TGFBR3
1	676	91949371	92014428	BRDT
1	253152	92029976	92063536	EPHX4
1	646817	92074436	92075472	SETSIP
1	284697	92080305	92147840	BTBD8
1	23285	92167052	92184723	KIAA1107
1	388649	92218016	92245810	C1orf146
1	11146	92246398	92299009	GLMN
1	79871	92298965	92388175	RPAP2
1	100289437	92327029	92352647	LOC100289437
1	2672	92474761	92486876	GFI1
1	7813	92508696	92792404	EVI5
1	6125	92832037	92841924	RPL5
1	388650	92832729	92961522	FAM69A
1	22823	93079235	93139081	MTF2
1	50999	93149742	93180689	TMED5
1	343099	93180506	93279211	CCDC18
1	100133115	93195632	93200374	LOC100133115
1	1810	93345921	93362592	DR1
1	54874	93448091	93554661	FNBP1L
1	646848	93549305	93584658	LOC646848
1	8412	93561786	93847150	BCAR3
1	30836	93869458	93879206	DNTTIP2
1	2730	93887034	93909598	GCLM
1	24	93992837	94121149	ABCA4
1	9411	94168907	94237751	ARHGAP29
1	100288818	94312732	94314495	LOC100288818
1	5825	94418377	94518663	ABCD3
1	2152	94529176	94541857	F3
1	102723542	94616341	94624416	LOC102723542
1	126969	94820342	94895247	SLC44A3
1	1266	94896949	94927223	CNN3
1	199857	94982723	95072956	ALG14
1	148534	95117338	95197607	TMEM56
1	100527978	95117923	95244955	TMEM56-RWDD3
1	646896	95165135	95165814	LOC646896
1	25950	95234155	95247225	RWDD3
1	646902	95355199	95356815	LOC646902
1	729977	95776484	95783819	LOC729977
1	646914	95991443	95991874	LOC646914
1	646917	96230218	96261016	LOC646917
1	646923	96492219	96612263	LOC646923
1	58155	96721605	96815049	PTBP2
1	1806	97077743	97921059	DPYD
1	51375	98661662	98760500	SNX7
1	163404	98890245	99004893	LPPR5
1	9890	99264292	99309584	LPPR4
1	646952	99447204	99449401	LOC646952
1	54873	99645875	99694541	PALMD
1	391059	99708650	99766630	FRRS1
1	178	99850077	99924023	AGL
1	23443	99968955	100026979	SLC35A3
1	64645	100038114	100083377	HIAT1
1	163786	100083544	100132955	SASS6
1	54482	100133113	100150498	TRMT13
1	127495	100148448	100178273	LRRC39
1	1629	100186922	100249853	DBT
1	8634	100266158	100292769	RTCA
1	8556	100351740	100520277	CDC14A
1	54112	100538172	100542027	GPR88
1	7412	100719640	100739045	VCAM1
1	2135	100872372	100895179	EXTL2
1	148867	100896076	100997380	SLC30A7
1	51611	100989623	101025806	DPH5
1	1901	101236749	101241520	S1PR1
1	100131646	101701239	101702820	LOC100131646
1	118427	101802567	101997234	OLFM3
1	1301	102876467	103108496	COL11A1
1	101928436	103418079	103525695	LOC101928436
1	55599	103525956	103555239	RNPC3
1	280	103554644	103579534	AMY2B
1	279	103617377	103625778	AMY2A
1	646997	103623926	103624378	LOC646997
1	276	103651199	103664552	AMY1A
1	277	103687417	103700771	AMY1B
1	440597	103733289	103840693	LOC440597
1	278	103745337	103758690	AMY1C
1	641705	103840901	103842958	LOC641705
1	642456	105482221	105482583	LOC642456
1	642505	106042178	106042423	LOC642505
1	642536	106236050	106236385	LOC642536
1	727933	106271769	106297049	LOC727933
1	55170	107056645	107059294	PRMT6
1	22854	107140007	107481855	NTNG1
1	102724829	107140473	107148226	LOC102724829
1	100287317	107346757	107346918	LOC100287317
1	10451	107571160	107964923	VAV3
1	29957	108134722	108200358	SLC25A24
1	148545	108223280	108244098	NBPF4
1	653149	108450265	108471017	NBPF6
1	284611	108560349	108639327	FAM102B
1	113802	108648288	108661526	HENMT1
1	55119	108692310	108701803	PRPF38B
1	163479	108712934	108742749	FNDC7
1	284610	108719931	108730045	NBPF5
1	6814	108746663	108809526	STXBP3
1	642790	108761973	108765372	LOC642790
1	254268	108815898	108858242	AKNAD1
1	29899	108876218	108930422	GPSM2
1	23155	108929508	108963499	CLCC1
1	22911	108970213	109042228	WDR47
1	642849	109057079	109063879	LOC642849
1	6884	109064376	109076002	TAF13
1	56900	109090781	109096932	TMEM167B
1	127003	109105951	109113862	C1orf194
1	57535	109113963	109206781	KIAA1324
1	6301	109213893	109238182	SARS
1	1952	109250019	109275756	CELSR2
1	84722	109279554	109283168	PSRC1
1	343263	109292365	109307432	MYBPHL
1	6272	109309565	109397941	SORT1
1	5686	109399031	109426486	PSMA5
1	284612	109466478	109482142	SYPL2
1	127002	109483911	109492804	ATXN7L2
1	284613	109494036	109500441	CYB561D1
1	57463	109506824	109509714	AMIGO1
1	83873	109539872	109545865	GPR61
1	2773	109548564	109595843	GNAI3
1	2780	109603267	109613083	GNAT2
1	271	109619813	109632055	AMPD2
1	2948	109656076	109665501	GSTM4
1	2946	109668022	109683997	GSTM2
1	2944	109687796	109693745	GSTM1
1	2949	109711779	109718268	GSTM5
1	2947	109733932	109741038	GSTM3
1	79574	109750080	109764022	EPS8L3
1	1435	109910611	109930994	CSF1
1	10768	109984765	110023742	AHCYL1
1	85369	110031577	110054641	STRIP1
1	257	110060375	110070700	ALX3
1	164153	110112440	110113947	UBL4B
1	388662	110150510	110202202	SLC6A17
1	100289114	110173686	110174678	LOC100289114
1	3749	110210714	110282631	KCNC4
1	100506210	110250714	110252912	LOC100506210
1	64783	110339323	110346681	RBM15
1	9122	110362851	110391409	SLC16A4
1	10542	110401253	110407924	LAMTOR5
1	84432	110451166	110457354	PROK1
1	3744	110517217	110519175	KCNA10
1	3737	110593580	110631474	KCNA2
1	3738	110653560	110675033	KCNA3
1	653217	110667094	110683304	LOC653217
1	100130800	110709429	110715118	LOC100130800
1	101928619	110741117	110744824	LOC101928619
1	963	110871199	110899936	CD53
1	55791	110877276	110964197	LRIF1
1	100289210	110880020	110880943	LOC100289210
1	728161	110951022	110951744	LOC728161
1	643225	111019294	111019686	LOC643225
1	128338	111117332	111140216	DRAM2
1	10390	111139627	111185104	CEPT1
1	79961	111185969	111204538	DENND2D
1	1117	111227659	111243440	CHI3L2
1	27159	111290852	111320566	CHIA
1	128344	111324663	111353017	PIFO
1	643258	111374012	111374467	LOC643258
1	5016	111414315	111427777	OVGP1
1	79084	111439890	111449208	WDR77
1	515	111448845	111461918	ATP5F1
1	128346	111473867	111478512	C1orf162
1	140	111483348	111563977	ADORA3
1	5906	111619783	111713479	RAP1A
1	653261	111624205	111626396	LOC653261
1	55924	111722064	111755797	FAM212B
1	100287459	111733890	111743311	LOC100287459
1	11218	111755568	111767577	DDX20
1	3752	111775809	111989530	KCND3
1	643316	111943158	111952463	LOC643316
1	100287536	111980808	111984695	LOC100287536
1	643355	111989971	111998842	LOC643355
1	55917	112396178	112465081	CTTNBP2NL
1	7482	112467418	112521288	WNT2B
1	54879	112523518	112619418	ST7L
1	829	112619453	112671619	CAPZA1
1	4343	112674312	112700753	MOV10
1	389	112701127	112707403	RHOC
1	333926	112709994	112715328	PPM1J
1	284467	112718997	112727235	FAM19A3
1	643396	112740410	112742970	LOC643396
1	100129406	112740447	112740848	LOC100129406
1	128322	112748095	112748475	LOC128322
1	6566	112911847	112956353	SLC16A1
1	9860	113073170	113125202	LRIG2
1	100289288	113217061	113217671	LOC100289288
1	100287627	113236310	113239478	LOC100287627
1	260425	113390465	113685923	MAGI3
1	100289355	113487621	113498603	LOC100289355
1	10745	113697202	113759538	PHTF1
1	54665	113761832	113812448	RSBN1
1	26191	113813811	113871753	PTPN22
1	440603	113876814	113887608	BCL2L15
1	10717	113894748	113905119	AP4B1
1	64858	113905293	113914086	DCLRE1B
1	204851	113929197	113977869	HIPK1
1	56944	113979391	113982254	OLFML3
1	148281	114089292	114153850	SYT6
1	100289390	114301338	114302162	LOC100289390
1	51592	114392777	114511160	TRIM33
1	100289426	114447915	114450799	LOC100289426
1	10286	114567557	114581644	BCAS2
1	163259	114584575	114670111	DENND2C
1	270	114673098	114695618	AMPD1
1	4893	114704464	114716894	NRAS
1	7812	114716913	114758050	CSDE1
1	80143	114769479	114780687	SIKE1
1	6847	114854803	114995370	SYCP1
1	7252	115029824	115034309	TSHB
1	10100	115048011	115089500	TSPAN2
1	4803	115285916	115338384	NGF
1	81839	115641953	115698224	VANGL1
1	643598	115677965	115680432	LOC643598
1	100130948	115679832	115680215	LOC100130948
1	845	115700003	115768805	CASQ2
1	4808	115836377	115841126	NHLH2
1	55356	115976498	116070054	SLC22A15
1	126868	116111755	116135240	MAB21L3
1	100129987	116182544	116183266	LOC100129987
1	476	116372180	116404774	ATP1A1
1	965	116514534	116571093	CD58
1	3321	116574398	116667755	IGSF3
1	388667	116694112	116706603	C1orf137
1	914	116754435	116769229	CD2
1	148766	116767869	116822997	LOC148766
1	5738	116910067	116990350	PTGFRN
1	9398	117001750	117036551	CD101
1	8458	117060288	117102910	TTF2
1	643695	117109026	117111747	LOC643695
1	80263	117111055	117121789	TRIM45
1	79679	117143587	117210960	VTCN1
1	100287935	117150517	117156708	LOC100287935
1	10905	117367393	117528872	MAN1A2
